# CREATED_DATE: 2022-03-23T01:50:23.788Z
# MODIFIED_DATE: 2023-07-05T09:17:28.008Z
# STATUS: Following
# OBS_GROUP: Unknown
# NON_DETECT_BAND: ZTF-Cam - r-ZTF
# BEST_SPEC_CLASS: SN Iax[02cx-like]
# PHOTO_CLASS: None
# CONTEXT_CLASS: None
# BEST_SPECTRUM: None
# HOST: None
# ABS_MAG_PEAK_BAND: None
# ANTARES_CLASSIFICATION: None
# INTERNAL_SURVEY: None
# NAME: 2022eyw
# RA: 190.99987499999997
# DEC: 62.33008055555556
# RA_ERR: None
# DEC_ERR: None
# DISC_DATE: 2022-03-22T11:04:36.192Z
# REDSHIFT: 0.009
# REDSHIFT_ERR: None
# REDSHIFT_SOURCE: None
# NON_DETECT_DATE: 2022-03-03T07:50:53Z
# NON_DETECT_LIMIT: 20.49
# MW_EBV: 0.011
# ABS_MAG_PEAK: None
# ABS_MAG_PEAK_DATE: None
# POSTAGE_STAMP_FILE: None
# POSTAGE_STAMP_REF: None
# POSTAGE_STAMP_DIFF: None
# POSTAGE_STAMP_FILE_FITS: None
# POSTAGE_STAMP_REF_FITS: None
# POSTAGE_STAMP_DIFF_FITS: None
# K2_VALIDATED: None
# K2_MSG: None
# TNS_SPEC_CLASS: SN Iax[02cx-like]
# POINT_SOURCE_PROBABILITY: None
# ALT_STATUS: None
# SLUG: 2022eyw
# REAL_BOGUS_SCORE: None
# HAS_HST: False
# HAS_SPITZER: None
# HAS_CHANDRA: False
# TAGS: [10, 16, 45, 90]

VARLIST:  MJD        FLT  FLUXCAL   FLUXCALERR    MAG     MAGERR     MAGSYS   TELESCOPE    INSTRUMENT   DQ
OBS:      59724.285  ZTF-r  14029.479  195.163  17.132  0.015  None  P48  ZTF-Cam  None
OBS:      59724.372  ZTF-g  5011.211  180.465  18.250  0.039  None  P48  ZTF-Cam  None
OBS:      59726.283  ZTF-g  4868.512  294.849  18.282  0.066  None  P48  ZTF-Cam  None
OBS:      59726.385  ZTF-r  13810.712  578.651  17.149  0.045  None  P48  ZTF-Cam  None
OBS:      59729.386  ZTF-g  4482.038  346.299  18.371  0.084  None  P48  ZTF-Cam  None
OBS:      59732.198  ZTF-r  11654.571  466.254  17.334  0.043  None  P48  ZTF-Cam  None
OBS:      59732.266  ZTF-g  4543.557  263.973  18.357  0.063  None  P48  ZTF-Cam  None
OBS:      59734.201  ZTF-g  4697.919  256.834  18.320  0.059  None  P48  ZTF-Cam  None
OBS:      59734.242  ZTF-r  10969.198  507.437  17.400  0.050  None  P48  ZTF-Cam  None
OBS:      59736.221  ZTF-r  10201.713  450.481  17.478  0.048  None  P48  ZTF-Cam  None
OBS:      59736.260  ZTF-g  4258.872  342.142  18.427  0.087  None  P48  ZTF-Cam  None
OBS:      59738.218  ZTF-g  4154.552  384.359  18.454  0.100  None  P48  ZTF-Cam  None
OBS:      59738.239  ZTF-r  10405.118  416.166  17.457  0.043  None  P48  ZTF-Cam  None
OBS:      59740.225  ZTF-r  9859.024  538.464  17.515  0.059  None  P48  ZTF-Cam  None
OBS:      59740.361  ZTF-g  4081.050  391.119  18.473  0.104  None  P48  ZTF-Cam  None
OBS:      59742.241  ZTF-r  9189.905  435.088  17.592  0.051  None  P48  ZTF-Cam  None
OBS:      59742.331  ZTF-g  3919.739  443.848  18.517  0.123  None  P48  ZTF-Cam  None
OBS:      59747.224  ZTF-r  8061.962  328.641  17.734  0.044  None  P48  ZTF-Cam  None
OBS:      59747.323  ZTF-g  3675.974  437.086  18.587  0.129  None  P48  ZTF-Cam  None
OBS:      59749.257  ZTF-g  3464.313  248.919  18.651  0.078  None  P48  ZTF-Cam  None
OBS:      59749.343  ZTF-r  7932.531  481.662  17.751  0.066  None  P48  ZTF-Cam  None
OBS:      59751.200  ZTF-g  3548.234  272.164  18.625  0.083  None  P48  ZTF-Cam  None
OBS:      59751.262  ZTF-r  7845.498  424.133  17.763  0.059  None  P48  ZTF-Cam  None
OBS:      59753.219  ZTF-r  7322.457  356.493  17.838  0.053  None  P48  ZTF-Cam  None
OBS:      59753.259  ZTF-g  3399.534  241.817  18.671  0.077  None  P48  ZTF-Cam  None
OBS:      59756.207  ZTF-r  6764.743  317.147  17.924  0.051  None  P48  ZTF-Cam  None
OBS:      59756.280  ZTF-g  3421.558  243.015  18.664  0.077  None  P48  ZTF-Cam  None
OBS:      59758.279  ZTF-r  6679.484  410.414  17.938  0.067  None  P48  ZTF-Cam  None
OBS:      59761.218  ZTF-r  6134.652  351.560  18.031  0.062  None  P48  ZTF-Cam  None
OBS:      59761.286  ZTF-g  3002.877  192.183  18.806  0.069  None  P48  ZTF-Cam  None
OBS:      59763.208  ZTF-g  3111.941  208.071  18.767  0.073  None  P48  ZTF-Cam  None
OBS:      59763.286  ZTF-r  6196.008  375.600  18.020  0.066  None  P48  ZTF-Cam  None
OBS:      59768.283  ZTF-g  2655.061  305.343  18.940  0.125  None  P48  ZTF-Cam  None
OBS:      59631.517  orange-ATLAS  -0.157  0.209  nan  -1.448  None  ATLAS  HKO  None
OBS:      59633.523  orange-ATLAS  0.089  0.238  20.536  5.000  None  ATLAS  HKO  None
OBS:      59635.585  orange-ATLAS  0.424  0.239  20.156  5.000  None  ATLAS  HKO  None
OBS:      59637.482  orange-ATLAS  -0.226  0.191  nan  -0.917  None  ATLAS  HKO  None
OBS:      59639.491  cyan-ATLAS  -0.007  0.174  nan  -27.330  None  ATLAS  HKO  None
OBS:      59639.500  cyan-ATLAS  -0.109  0.363  nan  -3.619  None  ATLAS  HKO  Bad
OBS:      59641.519  orange-ATLAS  -0.356  0.202  nan  -0.617  None  ATLAS  HKO  None
OBS:      59643.527  cyan-ATLAS  0.057  0.204  20.735  5.000  None  ATLAS  HKO  None
OBS:      59645.478  orange-ATLAS  -0.357  0.277  nan  -0.842  None  ATLAS  HKO  None
OBS:      59647.492  cyan-ATLAS  -0.545  0.488  nan  -0.972  None  ATLAS  HKO  None
OBS:      59647.545  cyan-ATLAS  -0.088  0.310  nan  -3.808  None  ATLAS  HKO  None
OBS:      59649.513  orange-ATLAS  -0.515  0.230  nan  -0.485  None  ATLAS  HKO  None
OBS:      59653.465  orange-ATLAS  -0.318  0.513  nan  -1.754  None  ATLAS  HKO  None
OBS:      59655.430  orange-ATLAS  -3.853  2.041  nan  -0.575  None  ATLAS  HKO  None
OBS:      59657.486  orange-ATLAS  -0.458  0.684  nan  -1.623  None  ATLAS  HKO  None
OBS:      59659.506  orange-ATLAS  -0.294  0.363  nan  -1.341  None  ATLAS  HKO  None
OBS:      59665.465  orange-ATLAS  37.873  0.384  16.354  0.011  None  ATLAS  HKO  None
OBS:      59671.465  cyan-ATLAS  83.549  0.526  15.495  0.007  None  ATLAS  HKO  None
OBS:      59671.515  cyan-ATLAS  81.656  0.565  15.520  0.008  None  ATLAS  HKO  None
OBS:      59681.443  orange-ATLAS  92.949  0.557  15.379  0.007  None  ATLAS  HKO  None
OBS:      59693.351  orange-ATLAS  52.753  0.533  15.994  0.011  None  ATLAS  HKO  None
OBS:      59695.415  cyan-ATLAS  24.934  0.293  16.808  0.013  None  ATLAS  HKO  None
OBS:      59697.470  orange-ATLAS  43.062  0.365  16.215  0.009  None  ATLAS  HKO  None
OBS:      59699.382  cyan-ATLAS  20.830  0.412  17.003  0.021  None  ATLAS  HKO  None
OBS:      59709.363  orange-ATLAS  27.500  0.380  16.702  0.015  None  ATLAS  HKO  None
OBS:      59711.378  orange-ATLAS  26.296  0.783  16.750  0.032  None  ATLAS  HKO  None
OBS:      59713.382  orange-ATLAS  24.131  0.478  16.844  0.022  None  ATLAS  HKO  None
OBS:      59715.390  orange-ATLAS  23.623  0.446  16.867  0.020  None  ATLAS  HKO  None
OBS:      59717.337  orange-ATLAS  20.781  0.518  17.006  0.027  None  ATLAS  HKO  None
OBS:      59721.364  orange-ATLAS  20.321  0.224  17.030  0.012  None  ATLAS  HKO  None
OBS:      59723.353  cyan-ATLAS  12.333  0.181  17.572  0.016  None  ATLAS  HKO  None
OBS:      59725.329  orange-ATLAS  18.299  0.217  17.144  0.013  None  ATLAS  HKO  None
OBS:      59727.320  cyan-ATLAS  11.073  0.240  17.689  0.024  None  ATLAS  HKO  None
OBS:      59729.370  orange-ATLAS  17.522  0.348  17.191  0.022  None  ATLAS  HKO  None
OBS:      59731.379  cyan-ATLAS  10.640  0.225  17.733  0.023  None  ATLAS  HKO  None
OBS:      59733.322  orange-ATLAS  15.411  0.262  17.330  0.018  None  ATLAS  HKO  None
OBS:      59735.302  orange-ATLAS  15.077  0.253  17.354  0.018  None  ATLAS  HKO  None
OBS:      59737.339  orange-ATLAS  14.098  0.240  17.427  0.018  None  ATLAS  HKO  None
OBS:      59739.354  orange-ATLAS  13.684  0.297  17.459  0.024  None  ATLAS  HKO  None
OBS:      59741.301  orange-ATLAS  13.351  0.291  17.486  0.024  None  ATLAS  HKO  None
OBS:      59745.307  orange-ATLAS  12.441  0.603  17.563  0.053  None  ATLAS  HKO  None
OBS:      59749.300  orange-ATLAS  10.706  0.393  17.726  0.040  None  ATLAS  HKO  None
OBS:      59751.282  cyan-ATLAS  7.026  0.198  18.183  0.031  None  ATLAS  HKO  None
OBS:      59753.325  orange-ATLAS  9.598  0.285  17.845  0.032  None  ATLAS  HKO  None
OBS:      59755.320  cyan-ATLAS  7.023  0.409  18.184  0.063  None  ATLAS  HKO  None
OBS:      59757.270  orange-ATLAS  8.783  0.308  17.941  0.038  None  ATLAS  HKO  None
OBS:      59761.311  orange-ATLAS  5.700  0.799  18.410  0.152  None  ATLAS  HKO  Bad
OBS:      59765.267  orange-ATLAS  8.386  0.316  17.991  0.041  None  ATLAS  HKO  None
OBS:      59767.267  orange-ATLAS  7.981  0.362  18.045  0.049  None  ATLAS  HKO  None
OBS:      59769.298  orange-ATLAS  9.966  0.725  17.804  0.079  None  ATLAS  HKO  None
OBS:      59771.289  orange-ATLAS  7.011  1.346  18.186  0.208  None  ATLAS  HKO  None
OBS:      59773.261  orange-ATLAS  6.218  0.529  18.316  0.092  None  ATLAS  HKO  None
# END: 
# =============================================
# =============================================
NSPECTRA: 2

NVAR_SPEC: 5
VARNAMES_SPEC: LAMMIN LAMMAX  FLAM  FLAMERR SPECFLAG

SPECTRUM_ID: 1

SPECTRUM_ID: 2
SPECTRUM_MJD: 59681.669229965
SPECTRUM_NLAM: 5536
SPEC: 1677.772 1679.316 -1.066925E-16 1.592081E-16 1
SPEC: 1679.316 1680.860 -9.235774E-17 1.578134E-16 1
SPEC: 1680.860 1682.405 -2.193284E-16 1.485300E-16 1
SPEC: 1682.405 1683.949 -4.992365E-16 1.346828E-16 1
SPEC: 1683.949 1685.493 -2.488552E-16 1.446166E-16 1
SPEC: 1685.493 1687.037 1.657202E-16 1.587133E-16 1
SPEC: 1687.037 1688.581 1.593208E-16 1.559908E-16 1
SPEC: 1688.581 1690.126 1.599816E-16 1.554297E-16 1
SPEC: 1690.126 1691.670 3.154405E-16 1.571187E-16 1
SPEC: 1691.670 1693.214 -7.552506E-17 1.370129E-16 1
SPEC: 1693.214 1694.758 -6.699120E-18 1.428501E-16 1
SPEC: 1694.758 1696.302 1.202141E-16 1.434510E-16 1
SPEC: 1696.302 1697.847 -2.429552E-17 1.350317E-16 1
SPEC: 1697.847 1699.391 2.550468E-16 1.455896E-16 1
SPEC: 1699.391 1700.935 2.215914E-16 1.413770E-16 1
SPEC: 1700.935 1702.479 1.468967E-16 1.378131E-16 1
SPEC: 1702.479 1704.023 2.116081E-16 1.388636E-16 1
SPEC: 1704.023 1705.568 1.501616E-16 1.348864E-16 1
SPEC: 1705.568 1707.112 5.249613E-16 1.479724E-16 1
SPEC: 1707.112 1708.656 4.208200E-16 1.397157E-16 1
SPEC: 1708.656 1710.200 1.867504E-16 1.324913E-16 1
SPEC: 1710.200 1711.744 -2.890490E-17 1.189295E-16 1
SPEC: 1711.744 1713.288 -2.142156E-16 1.119313E-16 1
SPEC: 1713.288 1714.833 -1.596599E-17 1.204986E-16 1
SPEC: 1714.833 1716.377 2.359190E-16 1.281372E-16 1
SPEC: 1716.377 1717.921 3.296885E-16 1.287942E-16 1
SPEC: 1717.921 1719.465 2.673714E-16 1.262271E-16 1
SPEC: 1719.465 1721.009 4.691892E-16 1.319926E-16 1
SPEC: 1721.009 1722.554 2.550427E-16 1.208255E-16 1
SPEC: 1722.554 1724.098 3.608489E-17 1.130830E-16 1
SPEC: 1724.098 1725.642 1.845541E-17 1.110133E-16 1
SPEC: 1725.642 1727.186 7.766759E-17 1.134830E-16 1
SPEC: 1727.186 1728.730 3.669686E-17 1.084963E-16 1
SPEC: 1728.730 1730.275 8.562478E-17 1.102766E-16 1
SPEC: 1730.275 1731.819 1.569824E-16 1.128325E-16 1
SPEC: 1731.819 1733.363 5.847103E-17 1.085276E-16 1
SPEC: 1733.363 1734.907 1.311541E-16 1.088706E-16 1
SPEC: 1734.907 1736.451 2.074806E-16 1.114312E-16 1
SPEC: 1736.451 1737.996 1.131856E-16 1.058050E-16 1
SPEC: 1737.996 1739.540 -2.091652E-16 8.886118E-17 1
SPEC: 1739.540 1741.084 -2.083673E-16 9.183498E-17 1
SPEC: 1741.084 1742.628 5.120237E-17 1.015846E-16 1
SPEC: 1742.628 1744.172 4.373636E-17 9.896105E-17 1
SPEC: 1744.172 1745.716 7.683012E-17 1.011946E-16 1
SPEC: 1745.716 1747.261 4.395892E-17 9.785853E-17 1
SPEC: 1747.261 1748.805 2.558793E-18 9.587513E-17 1
SPEC: 1748.805 1750.349 9.924587E-18 9.468871E-17 1
SPEC: 1750.349 1751.893 -8.237619E-17 8.919109E-17 1
SPEC: 1751.893 1753.437 1.068666E-16 9.706916E-17 1
SPEC: 1753.437 1754.982 2.407277E-16 1.004621E-16 1
SPEC: 1754.982 1756.526 1.207837E-16 9.440739E-17 1
SPEC: 1756.526 1758.070 9.279828E-17 9.325564E-17 1
SPEC: 1758.070 1759.614 -2.773597E-17 8.726207E-17 1
SPEC: 1759.614 1761.158 -1.601433E-16 8.066105E-17 1
SPEC: 1761.158 1762.703 -2.015209E-16 7.818669E-17 1
SPEC: 1762.703 1764.247 1.361622E-17 8.748840E-17 1
SPEC: 1764.247 1765.791 1.759612E-16 9.296036E-17 1
SPEC: 1765.791 1767.335 8.806009E-17 8.869913E-17 1
SPEC: 1767.335 1768.879 -2.284325E-16 7.246286E-17 1
SPEC: 1768.879 1770.424 4.017657E-17 8.515681E-17 1
SPEC: 1770.424 1771.968 1.910239E-16 8.896924E-17 1
SPEC: 1771.968 1773.512 -6.137699E-17 7.900334E-17 1
SPEC: 1773.512 1775.056 4.199092E-17 8.396103E-17 1
SPEC: 1775.056 1776.600 2.742468E-16 9.132329E-17 1
SPEC: 1776.600 1778.145 1.831237E-16 8.651550E-17 1
SPEC: 1778.145 1779.689 1.499860E-16 8.572648E-17 1
SPEC: 1779.689 1781.233 1.806729E-17 7.791380E-17 1
SPEC: 1781.233 1782.777 3.987757E-17 7.998419E-17 1
SPEC: 1782.777 1784.321 1.064548E-16 8.111150E-17 1
SPEC: 1784.321 1785.865 1.074518E-16 8.078000E-17 1
SPEC: 1785.865 1787.410 8.622629E-17 7.929739E-17 1
SPEC: 1787.410 1788.954 4.951689E-17 7.799522E-17 1
SPEC: 1788.954 1790.498 1.976541E-17 7.538177E-17 1
SPEC: 1790.498 1792.042 6.265051E-17 7.668679E-17 1
SPEC: 1792.042 1793.586 8.913437E-17 7.784854E-17 1
SPEC: 1793.586 1795.131 1.553493E-16 8.006717E-17 1
SPEC: 1795.131 1796.675 9.676512E-17 7.574772E-17 1
SPEC: 1796.675 1798.219 -2.339159E-18 7.228120E-17 1
SPEC: 1798.219 1799.763 -1.069815E-16 6.586552E-17 1
SPEC: 1799.763 1801.307 -1.549218E-16 6.436267E-17 1
SPEC: 1801.307 1802.852 -4.673734E-17 6.893013E-17 1
SPEC: 1802.852 1804.396 -1.014325E-16 6.480927E-17 1
SPEC: 1804.396 1805.940 -9.756739E-17 6.486974E-17 1
SPEC: 1805.940 1807.484 -6.060816E-17 6.579047E-17 1
SPEC: 1807.484 1809.028 -9.246079E-17 6.446348E-17 1
SPEC: 1809.028 1810.573 -2.292197E-17 6.694707E-17 1
SPEC: 1810.573 1812.117 1.280100E-16 7.176544E-17 1
SPEC: 1812.117 1813.661 1.871466E-16 7.351868E-17 1
SPEC: 1813.661 1815.205 1.328589E-16 7.107052E-17 1
SPEC: 1815.205 1816.749 3.903559E-17 6.624024E-17 1
SPEC: 1816.749 1818.293 -5.893305E-17 6.234199E-17 1
SPEC: 1818.293 1819.838 -6.515262E-17 6.163117E-17 1
SPEC: 1819.838 1821.382 -3.574335E-17 6.197428E-17 1
SPEC: 1821.382 1822.926 6.173064E-17 6.600051E-17 1
SPEC: 1822.926 1824.470 1.711437E-16 6.956837E-17 1
SPEC: 1824.470 1826.014 1.510869E-16 6.818162E-17 1
SPEC: 1826.014 1827.559 9.338161E-17 6.579570E-17 1
SPEC: 1827.559 1829.103 9.651904E-17 6.525873E-17 1
SPEC: 1829.103 1830.647 3.770550E-17 6.229401E-17 1
SPEC: 1830.647 1832.191 1.089950E-17 6.153179E-17 1
SPEC: 1832.191 1833.735 -4.280692E-18 5.998700E-17 1
SPEC: 1833.735 1835.280 -8.050058E-18 5.952987E-17 1
SPEC: 1835.280 1836.824 -2.713175E-17 5.867494E-17 1
SPEC: 1836.824 1838.368 1.616489E-17 6.029897E-17 1
SPEC: 1838.368 1839.912 9.701657E-17 6.291642E-17 1
SPEC: 1839.912 1841.456 6.426058E-17 6.138443E-17 1
SPEC: 1841.456 1843.001 -4.866141E-17 5.529531E-17 1
SPEC: 1843.001 1844.545 -5.285403E-17 5.502419E-17 1
SPEC: 1844.545 1846.089 -6.740427E-17 5.417750E-17 1
SPEC: 1846.089 1847.633 -9.814192E-17 5.277917E-17 1
SPEC: 1847.633 1849.177 -4.415290E-17 5.486504E-17 1
SPEC: 1849.177 1850.721 -7.294651E-17 5.314463E-17 1
SPEC: 1850.721 1852.266 -7.487505E-17 5.272177E-17 1
SPEC: 1852.266 1853.810 3.663917E-17 5.715693E-17 1
SPEC: 1853.810 1855.354 2.049862E-17 5.593332E-17 1
SPEC: 1855.354 1856.898 -2.997850E-17 5.400518E-17 1
SPEC: 1856.898 1858.442 -3.803672E-17 5.350157E-17 1
SPEC: 1858.442 1859.987 4.336411E-17 5.620800E-17 1
SPEC: 1859.987 1861.531 1.062600E-16 5.822658E-17 1
SPEC: 1861.531 1863.075 1.334121E-16 5.914713E-17 1
SPEC: 1863.075 1864.619 2.048233E-16 6.159555E-17 1
SPEC: 1864.619 1866.163 1.141802E-16 5.757733E-17 1
SPEC: 1866.163 1867.708 7.423772E-17 5.565038E-17 1
SPEC: 1867.708 1869.252 5.864444E-17 5.517712E-17 1
SPEC: 1869.252 1870.796 2.595526E-17 5.359988E-17 1
SPEC: 1870.796 1872.340 8.246490E-17 5.579231E-17 1
SPEC: 1872.340 1873.884 1.605418E-16 5.881141E-17 1
SPEC: 1873.884 1875.429 1.246791E-16 5.646940E-17 1
SPEC: 1875.429 1876.973 1.508085E-16 5.711822E-17 1
SPEC: 1876.973 1878.517 8.414689E-17 5.388294E-17 1
SPEC: 1878.517 1880.061 5.833470E-18 5.129934E-17 1
SPEC: 1880.061 1881.605 3.032788E-17 5.223772E-17 1
SPEC: 1881.605 1883.149 -8.756150E-17 4.661369E-17 1
SPEC: 1883.149 1884.694 -1.241164E-16 4.487313E-17 1
SPEC: 1884.694 1886.238 3.109947E-17 5.104109E-17 1
SPEC: 1886.238 1887.782 1.504052E-16 5.534445E-17 1
SPEC: 1887.782 1889.326 1.444891E-16 5.504480E-17 1
SPEC: 1889.326 1890.870 1.344169E-16 5.419337E-17 1
SPEC: 1890.870 1892.415 1.282328E-16 5.378435E-17 1
SPEC: 1892.415 1893.959 1.265759E-16 5.350266E-17 1
SPEC: 1893.959 1895.503 1.002086E-16 5.213060E-17 1
SPEC: 1895.503 1897.047 5.418342E-17 5.039561E-17 1
SPEC: 1897.047 1898.591 1.807701E-17 4.842370E-17 1
SPEC: 1898.591 1900.136 6.377622E-17 5.014508E-17 1
SPEC: 1900.136 1901.680 3.643749E-17 4.881112E-17 1
SPEC: 1901.680 1903.224 3.273226E-17 4.844090E-17 1
SPEC: 1903.224 1904.768 4.359833E-17 4.852359E-17 1
SPEC: 1904.768 1906.312 9.009807E-17 4.944532E-17 1
SPEC: 1906.312 1907.857 1.403321E-16 5.197988E-17 1
SPEC: 1907.857 1909.401 7.988748E-17 4.913816E-17 1
SPEC: 1909.401 1910.945 1.132661E-16 4.986439E-17 1
SPEC: 1910.945 1912.489 9.471846E-18 4.575548E-17 1
SPEC: 1912.489 1914.033 -5.560322E-17 4.316054E-17 1
SPEC: 1914.033 1915.578 3.087580E-17 4.673003E-17 1
SPEC: 1915.578 1917.122 1.188754E-16 4.960626E-17 1
SPEC: 1917.122 1918.666 1.211883E-16 4.967321E-17 1
SPEC: 1918.666 1920.210 -1.679921E-17 4.348412E-17 1
SPEC: 1920.210 1921.754 -2.068967E-18 4.357005E-17 1
SPEC: 1921.754 1923.298 6.181896E-17 4.656120E-17 1
SPEC: 1923.298 1924.843 2.060028E-17 4.482071E-17 1
SPEC: 1924.843 1926.387 3.820734E-17 4.485756E-17 1
SPEC: 1926.387 1927.931 2.540371E-17 4.425657E-17 1
SPEC: 1927.931 1929.475 -4.118091E-17 4.150548E-17 1
SPEC: 1929.475 1931.019 -3.121518E-18 4.277203E-17 1
SPEC: 1931.019 1932.564 9.600849E-19 4.281850E-17 1
SPEC: 1932.564 1934.108 -5.930000E-17 3.979111E-17 1
SPEC: 1934.108 1935.652 -2.068192E-17 4.127462E-17 1
SPEC: 1935.652 1937.196 4.077295E-17 4.422381E-17 1
SPEC: 1937.196 1938.740 -6.115970E-18 4.222793E-17 1
