SURVEY: SWIFT
PHOTOMETRY_VERSION: SWIFTNEW
SNTYPE: 1
SNID: 2015F 
IAUC: 2015F
RA:   114.065670 deg
DECL:   -69.506390 deg 
RA_HOST:   114.099330
DEC_HOST:   -69.530830
MWEBV: 0.174900 MW E(B-V) (SF11)
REDSHIFT_HELIO: 0.00489 +- 1.8e-05 
REDSHIFT_CMB: 0.005286 +- 1.8e-05 
VPEC: 80.5777 +- 250.0
HOSTGAL_LOGMASS: 0.0000 +- 0.000
FILTERS: BNUVWX
SEARCH_PEAKMJD: 57105.1
NOBS: 368
NVAR: 7
VARLIST: MJD FLT FIELD FLUXCAL FLUXCALERR MAG MAGERR
OBS: 57095.580  CSP-r/L  NULL   1.20116E+05  1106.3      14.801   0.010
OBS: 57096.530  CSP-r/L  NULL   1.60251E+05  1475.9      14.488   0.010
OBS: 57097.600  CSP-r/L  NULL   2.11641E+05  1754.3      14.186   0.009
OBS: 57098.560  CSP-r/L  NULL   2.61577E+05  1927.3      13.956   0.008
OBS: 57100.560  CSP-r/L  NULL   3.53834E+05  1955.3      13.628   0.006
OBS: 57101.540  CSP-r/L  NULL   4.04017E+05  1860.5      13.484   0.005
OBS: 57102.540  CSP-r/L  NULL   4.30130E+05  1980.8      13.416   0.005
OBS: 57103.660  CSP-r/L  NULL   4.67735E+05  2153.9      13.325   0.005
OBS: 57104.570  CSP-r/L  NULL   4.82170E+05  6217.3      13.292   0.014
OBS: 57110.500  CSP-r/L  NULL   5.20955E+05  2399.0      13.208   0.005
OBS: 57111.540  CSP-r/L  NULL   5.14280E+05  4736.6      13.222   0.010
OBS: 57112.520  CSP-r/L  NULL   5.01187E+05  2308.0      13.250   0.005
OBS: 57113.480  CSP-r/L  NULL   4.73369E+05  2615.9      13.312   0.006
OBS: 57117.490  CSP-r/L  NULL   3.78791E+05  2093.2      13.554   0.006
OBS: 57119.480  CSP-r/L  NULL   3.40095E+05  2192.6      13.671   0.007
OBS: 57120.500  CSP-r/L  NULL   3.25687E+05  2999.6      13.718   0.010
OBS: 57121.500  CSP-r/L  NULL   3.11315E+05  1433.6      13.767   0.005
OBS: 57122.500  CSP-r/L  NULL   3.01717E+05  2223.1      13.801   0.008
OBS: 57123.510  CSP-r/L  NULL   2.99778E+05  1656.6      13.808   0.006
OBS: 57125.550  CSP-r/L  NULL   2.87607E+05  1324.4      13.853   0.005
OBS: 57126.570  CSP-r/L  NULL   2.79512E+05  1287.1      13.884   0.005
OBS: 57127.480  CSP-r/L  NULL   2.71394E+05  1249.8      13.916   0.005
OBS: 57129.570  CSP-r/L  NULL   2.52116E+05  1393.2      13.996   0.006
OBS: 57130.590  CSP-r/L  NULL   2.40326E+05  1992.1      14.048   0.009
OBS: 57131.600  CSP-r/L  NULL   2.30356E+05  1909.4      14.094   0.009
OBS: 57134.510  CSP-r/L  NULL   1.96065E+05  1083.4      14.269   0.006
OBS: 57135.510  CSP-r/L  NULL   1.81635E+05  1338.3      14.352   0.008
OBS: 57136.510  CSP-r/L  NULL   1.68112E+05  1238.6      14.436   0.008
OBS: 57137.510  CSP-r/L  NULL   1.57326E+05  869.41      14.508   0.006
