VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR   FLAG

SPEC: 3302.343 3303.887 2.575486E-15 1.551074E-16 1
SPEC: 3303.887 3305.431 2.571395E-15 1.000659E-16 1
SPEC: 3305.431 3306.975 2.570143E-15 1.562027E-16 1
SPEC: 3306.975 3308.520 2.367562E-15 1.777791E-16 1
SPEC: 3308.520 3310.064 2.344555E-15 1.216944E-16 1
SPEC: 3310.064 3311.608 2.267395E-15 1.758697E-16 1
SPEC: 3311.608 3313.152 2.512205E-15 8.606079E-17 1
SPEC: 3313.152 3314.697 2.835178E-15 1.568249E-16 1
SPEC: 3314.697 3316.241 2.484592E-15 8.241205E-17 1
SPEC: 3316.241 3317.785 2.298334E-15 1.489756E-16 1
SPEC: 3317.785 3319.330 2.355418E-15 1.161039E-16 1
SPEC: 3319.330 3320.874 2.398943E-15 1.226972E-16 1
SPEC: 3320.874 3322.418 2.728862E-15 1.555495E-16 1
SPEC: 3322.418 3323.962 2.628718E-15 8.886237E-17 1
SPEC: 3323.962 3325.507 2.414637E-15 1.640351E-16 1
SPEC: 3325.507 3327.051 2.725439E-15 8.044871E-17 1
SPEC: 3327.051 3328.595 2.989575E-15 1.568177E-16 1
SPEC: 3328.595 3330.139 2.756575E-15 9.928255E-17 1
SPEC: 3330.139 3331.684 2.683987E-15 1.555585E-16 1
SPEC: 3331.684 3333.228 2.926373E-15 1.508441E-16 1
SPEC: 3333.228 3334.772 2.763773E-15 1.042124E-16 1
SPEC: 3334.772 3336.316 2.123104E-15 1.445646E-16 1
SPEC: 3336.316 3337.861 2.308230E-15 7.471575E-17 1
SPEC: 3337.861 3339.405 2.555526E-15 1.496898E-16 1
SPEC: 3339.405 3340.949 2.565574E-15 1.497742E-16 1
SPEC: 3340.949 3342.494 2.574843E-15 1.490500E-16 1
SPEC: 3342.494 3344.038 2.581129E-15 1.491254E-16 1
SPEC: 3344.038 3345.582 2.615964E-15 1.495436E-16 1
SPEC: 3345.582 3347.126 2.650800E-15 1.499618E-16 1
SPEC: 3347.126 3348.671 2.685635E-15 1.503800E-16 1
SPEC: 3348.671 3350.215 2.720470E-15 1.507982E-16 1
SPEC: 3350.215 3351.759 2.755306E-15 1.512165E-16 1
SPEC: 3351.759 3353.303 2.790141E-15 1.516347E-16 1
SPEC: 3353.303 3354.848 2.824977E-15 1.520529E-16 1
SPEC: 3354.848 3356.392 2.859812E-15 1.524711E-16 1
SPEC: 3356.392 3357.936 2.894647E-15 1.528893E-16 1
SPEC: 3357.936 3359.481 2.929483E-15 1.533075E-16 1
SPEC: 3359.481 3361.025 2.935769E-15 1.533830E-16 1
SPEC: 3361.025 3362.569 3.087866E-15 7.943835E-17 1
SPEC: 3362.569 3364.113 3.293594E-15 1.590510E-16 1
SPEC: 3364.113 3365.658 3.390925E-15 8.506012E-17 1
SPEC: 3365.658 3367.202 3.444042E-15 1.558639E-16 1
SPEC: 3367.202 3368.746 3.315283E-15 1.181029E-16 1
SPEC: 3368.746 3370.290 3.331641E-15 1.277366E-16 1
SPEC: 3370.290 3371.835 3.690477E-15 1.596896E-16 1
SPEC: 3371.835 3373.379 3.550958E-15 9.043686E-17 1
SPEC: 3373.379 3374.923 3.244146E-15 1.532922E-16 1
SPEC: 3374.923 3376.467 3.066493E-15 7.761301E-17 1
SPEC: 3376.467 3378.012 2.911759E-15 1.554015E-16 1
SPEC: 3378.012 3379.556 3.183958E-15 9.654234E-17 1
SPEC: 3379.556 3381.100 3.271641E-15 1.526324E-16 1
SPEC: 3381.100 3382.645 3.488371E-15 1.491064E-16 1
SPEC: 3382.645 3384.189 3.488899E-15 1.058695E-16 1
SPEC: 3384.189 3385.733 3.471742E-15 1.555069E-16 1
SPEC: 3385.733 3387.277 3.416944E-15 8.012099E-17 1
SPEC: 3387.277 3388.822 3.341892E-15 1.581777E-16 1
SPEC: 3388.822 3390.366 3.266955E-15 1.034082E-16 1
SPEC: 3390.366 3391.910 3.225510E-15 2.010378E-16 1
SPEC: 3391.910 3393.454 3.689553E-15 1.507269E-16 1
SPEC: 3393.454 3394.999 3.756889E-15 1.645669E-16 1
SPEC: 3394.999 3396.543 3.708917E-15 1.574697E-16 1
SPEC: 3396.543 3398.087 3.567596E-15 9.105896E-17 1
SPEC: 3398.087 3399.631 3.252363E-15 1.668570E-16 1
SPEC: 3399.631 3401.176 3.164494E-15 7.965853E-17 1
SPEC: 3401.176 3402.720 3.087015E-15 1.523410E-16 1
SPEC: 3402.720 3404.264 3.079394E-15 1.074746E-16 1
SPEC: 3404.264 3405.809 3.076899E-15 1.730556E-16 1
SPEC: 3405.809 3407.353 3.529914E-15 1.456200E-16 1
SPEC: 3407.353 3408.897 3.513553E-15 1.045769E-16 1
SPEC: 3408.897 3410.441 3.399931E-15 1.526916E-16 1
SPEC: 3410.441 3411.986 3.336031E-15 8.306819E-17 1
SPEC: 3411.986 3413.530 3.247408E-15 1.795625E-16 1
SPEC: 3413.530 3415.074 3.377327E-15 8.546559E-17 1
SPEC: 3415.074 3416.618 3.450141E-15 1.517086E-16 1
SPEC: 3416.618 3418.163 3.590304E-15 1.197639E-16 1
SPEC: 3418.163 3419.707 3.558924E-15 1.327706E-16 1
SPEC: 3419.707 3421.251 2.978054E-15 1.610426E-16 1
SPEC: 3421.251 3422.796 3.079217E-15 9.137039E-17 1
SPEC: 3422.796 3424.340 3.308131E-15 1.481345E-16 1
SPEC: 3424.340 3425.884 3.573354E-15 8.637058E-17 1
SPEC: 3425.884 3427.428 3.810099E-15 1.913514E-16 1
SPEC: 3427.428 3428.973 3.807183E-15 1.000045E-16 1
SPEC: 3428.973 3430.517 3.806213E-15 1.564628E-16 1
SPEC: 3430.517 3432.061 3.564320E-15 1.526352E-16 1
SPEC: 3432.061 3433.605 3.595125E-15 1.108992E-16 1
SPEC: 3433.605 3435.150 3.751903E-15 1.610704E-16 1
SPEC: 3435.150 3436.694 3.889260E-15 8.512281E-17 1
SPEC: 3436.694 3438.238 4.082170E-15 1.744199E-16 1
SPEC: 3438.238 3439.782 3.815865E-15 8.433331E-17 1
SPEC: 3439.782 3441.327 3.664620E-15 1.510676E-16 1
SPEC: 3441.327 3442.871 3.509691E-15 1.140339E-16 1
SPEC: 3442.871 3444.415 3.495287E-15 1.277614E-16 1
SPEC: 3444.415 3445.960 3.617909E-15 1.494312E-16 1
SPEC: 3445.960 3447.504 3.650120E-15 8.680960E-17 1
SPEC: 3447.504 3449.048 3.724067E-15 1.553617E-16 1
SPEC: 3449.048 3450.592 3.721008E-15 8.104929E-17 1
SPEC: 3450.592 3452.137 3.718244E-15 1.668468E-16 1
SPEC: 3452.137 3453.681 3.602061E-15 9.328056E-17 1
SPEC: 3453.681 3455.225 3.562752E-15 1.479799E-16 1
SPEC: 3455.225 3456.769 3.760752E-15 1.424105E-16 1
SPEC: 3456.769 3458.314 3.741510E-15 1.045859E-16 1
SPEC: 3458.314 3459.858 3.633221E-15 1.488282E-16 1
SPEC: 3459.858 3461.402 3.713756E-15 7.689398E-17 1
SPEC: 3461.402 3462.947 3.828294E-15 1.501123E-16 1
SPEC: 3462.947 3464.491 3.922260E-15 8.210058E-17 1
SPEC: 3464.491 3466.035 3.976336E-15 1.540711E-16 1
SPEC: 3466.035 3467.579 4.041989E-15 1.402705E-16 1
SPEC: 3467.579 3469.124 4.083612E-15 1.597029E-16 1
SPEC: 3469.124 3470.668 4.443245E-15 1.687328E-16 1
SPEC: 3470.668 3472.212 4.310266E-15 9.634525E-17 1
SPEC: 3472.212 3473.756 4.000538E-15 1.524509E-16 1
SPEC: 3473.756 3475.301 4.017836E-15 7.664250E-17 1
SPEC: 3475.301 3476.845 4.033660E-15 1.534261E-16 1
SPEC: 3476.845 3478.389 4.024647E-15 9.398111E-17 1
SPEC: 3478.389 3479.933 4.021548E-15 1.515806E-16 1
SPEC: 3479.933 3481.478 4.071518E-15 1.415187E-16 1
SPEC: 3481.478 3483.022 4.025988E-15 1.051821E-16 1
SPEC: 3483.022 3484.566 3.821619E-15 1.499493E-16 1
SPEC: 3484.566 3486.111 3.916384E-15 7.850722E-17 1
SPEC: 3486.111 3487.655 4.052870E-15 1.564526E-16 1
SPEC: 3487.655 3489.199 4.109278E-15 8.233398E-17 1
SPEC: 3489.199 3490.743 4.142169E-15 1.531508E-16 1
SPEC: 3490.743 3492.288 4.469649E-15 1.239962E-16 1
SPEC: 3492.288 3493.832 4.504889E-15 1.425379E-16 1
SPEC: 3493.832 3495.376 4.248188E-15 1.594862E-16 1
SPEC: 3495.376 3496.920 4.259286E-15 9.307990E-17 1
SPEC: 3496.920 3498.465 4.285513E-15 1.621327E-16 1
SPEC: 3498.465 3500.009 4.572588E-15 8.160692E-17 1
SPEC: 3500.009 3501.553 4.838426E-15 1.636944E-16 1
SPEC: 3501.553 3503.097 4.423150E-15 9.585628E-17 1
SPEC: 3503.097 3504.642 4.278066E-15 1.545543E-16 1
SPEC: 3504.642 3506.186 4.647095E-15 1.494455E-16 1
SPEC: 3506.186 3507.730 4.663328E-15 1.123460E-16 1
SPEC: 3507.730 3509.275 4.672338E-15 1.584125E-16 1
SPEC: 3509.275 3510.819 4.754425E-15 8.235665E-17 1
SPEC: 3510.819 3512.363 4.874156E-15 1.607979E-16 1
SPEC: 3512.363 3513.907 4.833126E-15 8.532770E-17 1
SPEC: 3513.907 3515.452 4.808886E-15 1.598074E-16 1
SPEC: 3515.452 3516.996 5.184760E-15 1.276211E-16 1
SPEC: 3516.996 3518.540 5.225099E-15 1.484354E-16 1
SPEC: 3518.540 3520.084 4.895355E-15 1.663907E-16 1
SPEC: 3520.084 3521.629 5.056742E-15 9.743820E-17 1
SPEC: 3521.629 3523.173 5.443790E-15 1.682115E-16 1
SPEC: 3523.173 3524.717 5.408775E-15 8.416298E-17 1
SPEC: 3524.717 3526.262 5.375952E-15 1.680969E-16 1
SPEC: 3526.262 3527.806 5.122096E-15 1.008814E-16 1
SPEC: 3527.806 3529.350 5.031990E-15 1.640288E-16 1
SPEC: 3529.350 3530.894 5.167160E-15 1.507360E-16 1
SPEC: 3530.894 3532.439 5.153047E-15 1.147841E-16 1
SPEC: 3532.439 3533.983 5.064130E-15 1.652521E-16 1
SPEC: 3533.983 3535.527 5.230469E-15 8.835560E-17 1
SPEC: 3535.527 3537.071 5.476183E-15 1.815964E-16 1
SPEC: 3537.071 3538.616 5.442353E-15 9.061004E-17 1
SPEC: 3538.616 3540.160 5.422104E-15 1.664826E-16 1
SPEC: 3540.160 3541.704 5.450924E-15 1.231224E-16 1
SPEC: 3541.704 3543.248 5.482103E-15 1.446373E-16 1
SPEC: 3543.248 3544.793 5.830993E-15 1.703509E-16 1
SPEC: 3544.793 3546.337 5.821627E-15 1.007495E-16 1
SPEC: 3546.337 3547.881 5.798831E-15 1.788687E-16 1
SPEC: 3547.881 3549.426 5.541392E-15 8.574526E-17 1
SPEC: 3549.426 3550.970 5.297095E-15 1.646230E-16 1
SPEC: 3550.970 3552.514 5.924724E-15 1.055461E-16 1
SPEC: 3552.514 3554.058 6.151036E-15 1.739809E-16 1
SPEC: 3554.058 3555.603 5.663050E-15 1.548187E-16 1
SPEC: 3555.603 3557.147 5.628315E-15 1.196254E-16 1
SPEC: 3557.147 3558.691 5.569802E-15 1.820996E-16 1
SPEC: 3558.691 3560.235 5.670500E-15 9.308852E-17 1
SPEC: 3560.235 3561.780 5.821151E-15 1.723951E-16 1
SPEC: 3561.780 3563.324 5.934446E-15 9.172446E-17 1
SPEC: 3563.324 3564.868 6.003147E-15 1.733032E-16 1
SPEC: 3564.868 3566.412 6.094480E-15 1.292598E-16 1
SPEC: 3566.412 3567.957 6.118265E-15 1.536942E-16 1
SPEC: 3567.957 3569.501 6.216225E-15 1.753259E-16 1
SPEC: 3569.501 3571.045 6.155620E-15 1.032434E-16 1
SPEC: 3571.045 3572.590 6.005910E-15 1.734543E-16 1
SPEC: 3572.590 3574.134 5.935250E-15 8.863751E-17 1
SPEC: 3574.134 3575.678 5.867372E-15 1.806633E-16 1
SPEC: 3575.678 3577.222 6.369560E-15 1.116294E-16 1
SPEC: 3577.222 3578.767 6.553490E-15 1.841392E-16 1
SPEC: 3578.767 3580.311 6.360145E-15 1.662462E-16 1
SPEC: 3580.311 3581.855 6.373945E-15 1.293621E-16 1
SPEC: 3581.855 3583.399 6.482621E-15 1.777941E-16 1
SPEC: 3583.399 3584.944 6.526453E-15 9.301474E-17 1
SPEC: 3584.944 3586.488 6.592871E-15 1.802439E-16 1
SPEC: 3586.488 3588.032 6.595115E-15 9.500087E-17 1
SPEC: 3588.032 3589.577 6.596493E-15 1.795525E-16 1
SPEC: 3589.577 3591.121 6.699767E-15 1.318912E-16 1
SPEC: 3591.121 3592.665 6.759207E-15 1.587070E-16 1
SPEC: 3592.665 3594.209 7.351371E-15 2.002551E-16 1
SPEC: 3594.209 3595.754 7.129742E-15 1.170698E-16 1
SPEC: 3595.754 3597.298 6.574016E-15 1.811488E-16 1
SPEC: 3597.298 3598.842 6.663673E-15 9.096634E-17 1
SPEC: 3598.842 3600.386 6.750857E-15 1.826047E-16 1
SPEC: 3600.386 3601.931 7.093504E-15 1.150348E-16 1
SPEC: 3601.931 3603.475 7.220963E-15 1.912670E-16 1
SPEC: 3603.475 3605.019 7.050400E-15 1.665429E-16 1
SPEC: 3605.019 3606.563 7.206845E-15 1.315298E-16 1
SPEC: 3606.563 3608.108 7.998943E-15 1.933382E-16 1
SPEC: 3608.108 3609.652 7.752763E-15 1.003344E-16 1
SPEC: 3609.652 3611.196 7.374945E-15 1.892469E-16 1
SPEC: 3611.196 3612.741 7.389388E-15 1.218194E-16 1
SPEC: 3612.741 3614.285 7.398376E-15 2.473263E-16 1
SPEC: 3614.285 3615.829 7.602412E-15 1.472581E-16 1
SPEC: 3615.829 3617.373 7.606266E-15 1.776370E-16 1
SPEC: 3617.373 3618.918 7.051673E-15 1.857155E-16 1
SPEC: 3618.918 3620.462 7.218792E-15 1.110394E-16 1
SPEC: 3620.462 3622.006 7.644185E-15 1.924820E-16 1
SPEC: 3622.006 3623.550 7.496924E-15 9.652415E-17 1
SPEC: 3623.550 3625.095 7.351963E-15 1.935735E-16 1
SPEC: 3625.095 3626.639 7.176849E-15 1.147240E-16 1
SPEC: 3626.639 3628.183 7.110698E-15 1.901475E-16 1
SPEC: 3628.183 3629.728 7.371361E-15 1.696637E-16 1
SPEC: 3629.728 3631.272 7.416477E-15 1.353305E-16 1
SPEC: 3631.272 3632.816 7.566959E-15 1.899223E-16 1
SPEC: 3632.816 3634.360 7.650170E-15 1.007024E-16 1
SPEC: 3634.360 3635.905 7.779521E-15 1.981891E-16 1
SPEC: 3635.905 3637.449 7.602541E-15 1.004532E-16 1
SPEC: 3637.449 3638.993 7.490974E-15 1.882632E-16 1
SPEC: 3638.993 3640.537 7.568043E-15 1.367319E-16 1
SPEC: 3640.537 3642.082 7.593787E-15 1.683586E-16 1
SPEC: 3642.082 3643.626 7.767794E-15 1.907965E-16 1
SPEC: 3643.626 3645.170 7.880505E-15 1.142492E-16 1
SPEC: 3645.170 3646.714 8.171777E-15 1.935368E-16 1
SPEC: 3646.714 3648.259 8.165604E-15 9.699025E-17 1
SPEC: 3648.259 3649.803 8.159452E-15 1.944199E-16 1
SPEC: 3649.803 3651.347 8.097237E-15 1.159074E-16 1
SPEC: 3651.347 3652.892 8.073372E-15 1.932746E-16 1
SPEC: 3652.892 3654.436 8.118567E-15 1.919062E-16 1
SPEC: 3654.436 3655.980 8.191987E-15 1.544163E-16 1
SPEC: 3655.980 3657.524 8.546198E-15 1.977680E-16 1
SPEC: 3657.524 3659.069 8.277692E-15 1.028719E-16 1
SPEC: 3659.069 3660.613 7.854908E-15 1.915557E-16 1
SPEC: 3660.613 3662.157 7.870318E-15 1.025860E-16 1
SPEC: 3662.157 3663.701 7.880157E-15 1.973215E-16 1
SPEC: 3663.701 3665.246 8.034394E-15 1.414545E-16 1
SPEC: 3665.246 3666.790 8.070286E-15 1.761595E-16 1
SPEC: 3666.790 3668.334 8.154060E-15 1.944664E-16 1
SPEC: 3668.334 3669.878 8.125923E-15 1.166546E-16 1
SPEC: 3669.878 3671.423 8.052093E-15 1.931083E-16 1
SPEC: 3671.423 3672.967 8.108255E-15 9.804429E-17 1
SPEC: 3672.967 3674.511 8.164907E-15 1.991137E-16 1
SPEC: 3674.511 3676.056 8.408761E-15 1.308775E-16 1
SPEC: 3676.056 3677.600 8.503730E-15 2.224680E-16 1
SPEC: 3677.600 3679.144 7.870094E-15 1.707397E-16 1
SPEC: 3679.144 3680.688 7.891194E-15 1.393608E-16 1
SPEC: 3680.688 3682.233 8.200288E-15 1.945305E-16 1
SPEC: 3682.233 3683.777 8.071060E-15 1.031975E-16 1
SPEC: 3683.777 3685.321 7.864944E-15 2.000455E-16 1
SPEC: 3685.321 3686.865 7.543848E-15 9.936334E-17 1
SPEC: 3686.865 3688.410 7.336166E-15 1.857786E-16 1
SPEC: 3688.410 3689.954 7.995198E-15 1.395346E-16 1
SPEC: 3689.954 3691.498 8.075706E-15 1.762733E-16 1
SPEC: 3691.498 3693.043 7.046640E-15 2.241984E-16 1
SPEC: 3693.043 3694.587 7.258724E-15 1.326609E-16 1
SPEC: 3694.587 3696.131 7.823816E-15 1.897404E-16 1
SPEC: 3696.131 3697.675 7.755804E-15 9.464834E-17 1
SPEC: 3697.675 3699.220 7.686354E-15 1.887918E-16 1
SPEC: 3699.220 3700.764 8.086864E-15 1.159056E-16 1
SPEC: 3700.764 3702.308 8.245213E-15 1.961633E-16 1
SPEC: 3702.308 3703.852 6.931813E-15 1.586155E-16 1
SPEC: 3703.852 3705.397 6.935895E-15 1.311062E-16 1
SPEC: 3705.397 3706.941 7.407393E-15 1.853350E-16 1
SPEC: 3706.941 3708.485 7.251531E-15 9.707203E-17 1
SPEC: 3708.485 3710.029 6.999704E-15 1.803401E-16 1
SPEC: 3710.029 3711.574 7.007399E-15 9.487932E-17 1
SPEC: 3711.574 3713.118 7.012441E-15 1.825153E-16 1
SPEC: 3713.118 3714.662 6.637777E-15 1.253775E-16 1
SPEC: 3714.662 3716.207 6.592657E-15 1.596197E-16 1
SPEC: 3716.207 3717.751 7.263021E-15 1.827357E-16 1
SPEC: 3717.751 3719.295 7.163810E-15 1.105603E-16 1
SPEC: 3719.295 3720.839 6.895353E-15 1.804220E-16 1
SPEC: 3720.839 3722.384 6.802801E-15 8.974171E-17 1
SPEC: 3722.384 3723.928 6.707132E-15 1.783788E-16 1
SPEC: 3723.928 3725.472 6.679166E-15 1.049536E-16 1
SPEC: 3725.472 3727.016 6.667942E-15 1.773710E-16 1
SPEC: 3727.016 3728.561 6.406101E-15 1.518855E-16 1
SPEC: 3728.561 3730.105 6.345566E-15 1.268671E-16 1
SPEC: 3730.105 3731.649 6.118120E-15 1.710346E-16 1
SPEC: 3731.649 3733.193 6.264735E-15 9.123566E-17 1
SPEC: 3733.193 3734.738 6.504710E-15 1.761163E-16 1
SPEC: 3734.738 3736.282 6.392681E-15 9.164784E-17 1
SPEC: 3736.282 3737.826 6.318347E-15 1.760804E-16 1
SPEC: 3737.826 3739.371 6.100780E-15 1.209494E-16 1
SPEC: 3739.371 3740.915 6.037710E-15 1.557900E-16 1
SPEC: 3740.915 3742.459 5.691323E-15 1.645118E-16 1
SPEC: 3742.459 3744.003 5.797936E-15 1.005773E-16 1
SPEC: 3744.003 3745.548 6.090945E-15 1.704938E-16 1
SPEC: 3745.548 3747.092 6.250412E-15 1.053419E-16 1
SPEC: 3747.092 3748.636 6.417277E-15 2.544622E-16 1
SPEC: 3748.636 3750.180 6.123097E-15 1.058402E-16 1
SPEC: 3750.180 3751.725 6.003259E-15 1.674080E-16 1
SPEC: 3751.725 3753.269 5.334333E-15 1.408701E-16 1
SPEC: 3753.269 3754.813 5.356529E-15 1.194432E-16 1
SPEC: 3754.813 3756.358 5.743816E-15 1.760992E-16 1
SPEC: 3756.358 3757.902 5.736478E-15 9.152762E-17 1
SPEC: 3757.902 3759.446 5.724311E-15 1.625316E-16 1
SPEC: 3759.446 3760.990 5.290222E-15 8.846774E-17 1
SPEC: 3760.990 3762.535 4.998507E-15 1.739236E-16 1
SPEC: 3762.535 3764.079 5.205648E-15 1.113057E-16 1
SPEC: 3764.079 3765.623 5.256965E-15 1.445785E-16 1
SPEC: 3765.623 3767.167 5.390576E-15 1.665784E-16 1
SPEC: 3767.167 3768.712 5.280299E-15 1.012743E-16 1
SPEC: 3768.712 3770.256 4.972430E-15 1.577634E-16 1
SPEC: 3770.256 3771.800 5.045985E-15 7.807699E-17 1
SPEC: 3771.800 3773.344 5.123898E-15 1.540740E-16 1
SPEC: 3773.344 3774.889 5.227748E-15 9.642320E-17 1
SPEC: 3774.889 3776.433 5.270683E-15 1.662989E-16 1
SPEC: 3776.433 3777.977 4.660150E-15 1.578266E-16 1
SPEC: 3777.977 3779.522 4.675637E-15 1.344286E-16 1
SPEC: 3779.522 3781.066 5.022853E-15 1.526879E-16 1
SPEC: 3781.066 3782.610 5.010089E-15 8.157646E-17 1
SPEC: 3782.610 3784.154 4.988646E-15 1.549735E-16 1
SPEC: 3784.154 3785.699 4.840387E-15 9.645342E-17 1
SPEC: 3785.699 3787.243 4.739481E-15 2.006382E-16 1
SPEC: 3787.243 3788.787 5.162060E-15 1.109178E-16 1
SPEC: 3788.787 3790.331 5.251491E-15 1.444918E-16 1
SPEC: 3790.331 3791.876 5.120645E-15 1.594643E-16 1
SPEC: 3791.876 3793.420 4.973189E-15 9.896752E-17 1
SPEC: 3793.420 3794.964 4.554978E-15 1.737132E-16 1
SPEC: 3794.964 3796.509 4.684667E-15 8.123270E-17 1
SPEC: 3796.509 3798.053 4.823732E-15 1.491080E-16 1
SPEC: 3798.053 3799.597 5.052717E-15 8.850395E-17 1
SPEC: 3799.597 3801.141 5.148791E-15 1.521019E-16 1
SPEC: 3801.141 3802.686 5.346200E-15 1.333476E-16 1
SPEC: 3802.686 3804.230 5.422625E-15 1.155671E-16 1
SPEC: 3804.230 3805.774 5.771626E-15 1.598967E-16 1
SPEC: 3805.774 3807.318 5.740535E-15 8.503422E-17 1
SPEC: 3807.318 3808.863 5.687616E-15 1.576247E-16 1
SPEC: 3808.863 3810.407 5.533287E-15 8.039795E-17 1
SPEC: 3810.407 3811.951 5.426913E-15 1.545398E-16 1
SPEC: 3811.951 3813.495 5.272898E-15 1.076659E-16 1
SPEC: 3813.495 3815.040 5.247518E-15 1.438535E-16 1
SPEC: 3815.040 3816.584 5.513180E-15 1.818708E-16 1
SPEC: 3816.584 3818.128 5.432776E-15 1.103728E-16 1
SPEC: 3818.128 3819.673 5.201079E-15 1.527686E-16 1
SPEC: 3819.673 3821.217 5.179754E-15 7.835711E-17 1
SPEC: 3821.217 3822.761 5.156605E-15 1.607906E-16 1
SPEC: 3822.761 3824.305 4.980098E-15 8.520025E-17 1
SPEC: 3824.305 3825.850 4.904951E-15 1.440462E-16 1
SPEC: 3825.850 3827.394 4.845823E-15 1.234586E-16 1
SPEC: 3827.394 3828.938 4.835333E-15 1.081266E-16 1
SPEC: 3828.938 3830.482 4.802499E-15 1.431344E-16 1
SPEC: 3830.482 3832.027 4.879119E-15 7.694358E-17 1
SPEC: 3832.027 3833.571 5.011254E-15 1.454746E-16 1
SPEC: 3833.571 3835.115 4.775374E-15 7.448611E-17 1
SPEC: 3835.115 3836.659 4.610723E-15 1.438842E-16 1
SPEC: 3836.659 3838.204 4.591140E-15 1.030312E-16 1
SPEC: 3838.204 3839.748 4.573503E-15 1.394680E-16 1
SPEC: 3839.748 3841.292 4.186779E-15 1.412226E-16 1
SPEC: 3841.292 3842.837 4.217897E-15 8.707989E-17 1
SPEC: 3842.837 3844.381 4.309016E-15 1.328100E-16 1
SPEC: 3844.381 3845.925 4.302000E-15 6.821511E-17 1
SPEC: 3845.925 3847.469 4.294291E-15 1.401349E-16 1
SPEC: 3847.469 3849.014 4.224973E-15 7.594033E-17 1
SPEC: 3849.014 3850.558 4.195029E-15 1.295708E-16 1
SPEC: 3850.558 3852.102 4.211564E-15 1.151638E-16 1
SPEC: 3852.102 3853.646 4.194249E-15 1.022843E-16 1
SPEC: 3853.646 3855.191 4.081056E-15 1.439392E-16 1
SPEC: 3855.191 3856.735 4.115363E-15 7.511379E-17 1
SPEC: 3856.735 3858.279 4.175312E-15 1.274702E-16 1
SPEC: 3858.279 3859.824 4.249887E-15 6.644426E-17 1
SPEC: 3859.824 3861.368 4.302602E-15 1.298871E-16 1
SPEC: 3861.368 3862.912 4.230428E-15 8.781531E-17 1
SPEC: 3862.912 3864.456 4.220328E-15 1.199316E-16 1
SPEC: 3864.456 3866.001 4.452149E-15 1.433995E-16 1
SPEC: 3866.001 3867.545 4.356901E-15 8.822587E-17 1
SPEC: 3867.545 3869.089 4.073448E-15 1.247062E-16 1
SPEC: 3869.089 3870.633 4.186918E-15 7.474920E-17 1
SPEC: 3870.633 3872.178 4.313141E-15 1.792326E-16 1
SPEC: 3872.178 3873.722 4.116580E-15 7.524762E-17 1
SPEC: 3873.722 3875.266 4.030433E-15 1.212318E-16 1
SPEC: 3875.266 3876.810 4.333079E-15 1.103030E-16 1
SPEC: 3876.810 3878.355 4.332073E-15 9.919230E-17 1
SPEC: 3878.355 3879.899 4.156590E-15 1.410793E-16 1
SPEC: 3879.899 3881.443 4.249322E-15 7.378484E-17 1
SPEC: 3881.443 3882.988 4.413517E-15 1.240985E-16 1
SPEC: 3882.988 3884.532 4.240381E-15 6.252220E-17 1
SPEC: 3884.532 3886.076 4.116447E-15 1.204800E-16 1
SPEC: 3886.076 3887.620 4.344521E-15 8.379620E-17 1
SPEC: 3887.620 3889.165 4.413280E-15 1.159979E-16 1
SPEC: 3889.165 3890.709 4.904238E-15 1.432740E-16 1
SPEC: 3890.709 3892.253 4.800112E-15 8.843229E-17 1
SPEC: 3892.253 3893.797 4.485152E-15 1.216423E-16 1
SPEC: 3893.797 3895.342 4.702176E-15 6.205196E-17 1
SPEC: 3895.342 3896.886 4.946569E-15 1.262387E-16 1
SPEC: 3896.886 3898.430 4.909101E-15 7.609548E-17 1
SPEC: 3898.430 3899.974 4.892442E-15 1.338496E-16 1
SPEC: 3899.974 3901.519 5.392015E-15 1.086791E-16 1
SPEC: 3901.519 3903.063 5.495223E-15 9.867697E-17 1
SPEC: 3903.063 3904.607 5.852704E-15 1.333558E-16 1
SPEC: 3904.607 3906.152 5.812311E-15 7.184926E-17 1
SPEC: 3906.152 3907.696 5.739833E-15 1.316677E-16 1
SPEC: 3907.696 3909.240 5.689379E-15 6.862076E-17 1
SPEC: 3909.240 3910.784 5.652807E-15 1.349755E-16 1
SPEC: 3910.784 3912.329 5.814839E-15 8.932124E-17 1
SPEC: 3912.329 3913.873 5.871981E-15 1.247285E-16 1
SPEC: 3913.873 3915.417 6.579713E-15 1.381927E-16 1
SPEC: 3915.417 3916.961 6.494878E-15 8.668487E-17 1
SPEC: 3916.961 3918.506 6.234019E-15 1.327738E-16 1
SPEC: 3918.506 3920.050 6.511429E-15 6.832168E-17 1
SPEC: 3920.050 3921.594 6.827679E-15 1.403331E-16 1
SPEC: 3921.594 3923.139 7.101852E-15 8.033321E-17 1
SPEC: 3923.139 3924.683 7.225508E-15 1.405917E-16 1
SPEC: 3924.683 3926.227 7.146985E-15 1.162015E-16 1
SPEC: 3926.227 3927.771 7.204358E-15 1.067496E-16 1
SPEC: 3927.771 3929.316 7.628572E-15 1.418273E-16 1
SPEC: 3929.316 3930.860 7.674528E-15 7.693125E-17 1
SPEC: 3930.860 3932.404 7.758093E-15 1.421365E-16 1
SPEC: 3932.404 3933.948 7.753197E-15 7.267874E-17 1
SPEC: 3933.948 3935.493 7.749604E-15 1.419501E-16 1
