SNID: 2020yvu
# CREATED_DATE: 2020-11-04T13:20:33.003Z
# MODIFIED_DATE: 2022-03-15T23:27:22.207Z
# STATUS: NeedsTemplate
# OBS_GROUP: Unknown
# NON_DETECT_BAND: ZTF-Cam - r-ZTF
# BEST_SPEC_CLASS: SN Ia
# PHOTO_CLASS: SN II
# CONTEXT_CLASS: None
# BEST_SPECTRUM: None
# HOST: Host: WISEA J230100.68+405434.7; (23:01:00.67, +40:54:34.49)
# ABS_MAG_PEAK_BAND: None
# ANTARES_CLASSIFICATION: None
# SURVEY: UVEXT
# NAME: 2020yvu
# RA: 345.249425
# DEC: 40.9106138888889
# RA_ERR: None
# DEC_ERR: None
# DISC_DATE: 2020-11-04T08:49:55.200Z
# REDSHIFT: 0.01
# REDSHIFT_ERR: None
# REDSHIFT_SOURCE: None
# NON_DETECT_DATE: 2020-11-02T05:44:36Z
# NON_DETECT_LIMIT: 20.0308
# MW_EBV: 0.096
# ABS_MAG_PEAK: None
# ABS_MAG_PEAK_DATE: None
# POSTAGE_STAMP_FILE: None
# POSTAGE_STAMP_REF: None
# POSTAGE_STAMP_DIFF: None
# POSTAGE_STAMP_FILE_FITS: None
# POSTAGE_STAMP_REF_FITS: None
# POSTAGE_STAMP_DIFF_FITS: None
# K2_VALIDATED: None
# K2_MSG: None
# TNS_SPEC_CLASS: SN Ia
# POINT_SOURCE_PROBABILITY: None
# ALT_STATUS: None
# SLUG: 2020yvu
# REAL_BOGUS_SCORE: None
# HAS_HST: True
# HAS_SPITZER: None
# HAS_CHANDRA: False
# 
# TAGS: [32, 47, 62, 77]

VARLIST:  MJD        FLT  FLUXCAL   FLUXCALERR    MAG     MAGERR     MAGSYS   TELESCOPE    INSTRUMENT   DQ
OBS:      59216.104  ZTF-r  14361.5065  727.5058  17.107  0.055  None  P48  ZTF-Cam  None
OBS:      59216.145  ZTF-g  6391.4589  394.4106  17.986  0.067  None  P48  ZTF-Cam  None
OBS:      59218.122  ZTF-g  6031.1482  322.1824  18.049  0.058  None  P48  ZTF-Cam  None
OBS:      59218.136  ZTF-r  12918.1404  535.4098  17.222  0.045  None  P48  ZTF-Cam  None
OBS:      59220.137  ZTF-g  5696.3937  304.2999  18.111  0.058  None  P48  ZTF-Cam  None
OBS:      59223.116  ZTF-r  11168.6325  524.6189  17.380  0.051  None  P48  ZTF-Cam  None
OBS:      59223.135  ZTF-g  5490.3496  298.3498  18.151  0.059  None  P48  ZTF-Cam  None
OBS:      59225.160  ZTF-r  10346.6558  600.3636  17.463  0.063  None  P48  ZTF-Cam  None
OBS:      59227.120  ZTF-g  5199.9600  349.6203  18.210  0.073  None  P48  ZTF-Cam  None
OBS:      59227.137  ZTF-r  9664.9586  560.8082  17.537  0.063  None  P48  ZTF-Cam  None
OBS:      59229.119  ZTF-r  8961.8981  511.7590  17.619  0.062  None  P48  ZTF-Cam  None
OBS:      59231.120  ZTF-g  4934.0097  345.3722  18.267  0.076  None  P48  ZTF-Cam  None
OBS:      59231.156  ZTF-r  8645.6968  493.7027  17.658  0.062  None  P48  ZTF-Cam  None
OBS:      59233.139  ZTF-g  4759.9238  302.4983  18.306  0.069  None  P48  ZTF-Cam  None
OBS:      59311.514  ZTF-r  1126.1597  219.8921  19.871  0.212  None  P48  ZTF-Cam  None
OBS:      59377.453  ZTF-g  771.2586  138.5187  20.282  0.195  None  P48  ZTF-Cam  None
OBS:      59157.368  ATLAS-orange/o  2414.3487  344.6716  19.043  0.155  None  ATLAS  HKO  None
OBS:      59104.422  ATLAS-cyan/c  -167.803  203.377  nan  -1.316  None  ATLAS  HKO  None
OBS:      59104.426  ATLAS-cyan/c  325.0873  198.5122  21.220  0.663  None  ATLAS  HKO  None
OBS:      59104.435  ATLAS-cyan/c  -399.577  170.220  nan  -0.463  None  ATLAS  HKO  None
OBS:      59104.447  ATLAS-cyan/c  578.0960  190.6149  20.595  0.358  None  ATLAS  HKO  None
OBS:      59106.418  ATLAS-orange/o  -421.502  212.016  nan  -0.546  None  ATLAS  HKO  None
OBS:      59106.422  ATLAS-orange/o  225.9436  188.3312  21.615  0.905  None  ATLAS  HKO  None
OBS:      59106.429  ATLAS-orange/o  293.7650  228.8991  21.330  0.846  None  ATLAS  HKO  None
OBS:      59106.439  ATLAS-orange/o  -206.253  218.009  nan  -1.148  None  ATLAS  HKO  None
OBS:      59108.431  ATLAS-cyan/c  11.6735  204.2807  24.832  19.000  None  ATLAS  HKO  None
OBS:      59108.434  ATLAS-cyan/c  -360.081  198.405  nan  -0.598  None  ATLAS  HKO  None
OBS:      59108.440  ATLAS-cyan/c  -207.014  225.438  nan  -1.182  None  ATLAS  HKO  None
OBS:      59108.450  ATLAS-cyan/c  -222.433  222.433  nan  -1.086  None  ATLAS  HKO  None
OBS:      59110.364  ATLAS-orange/o  1602.5072  553.4840  19.488  0.375  None  ATLAS  HKO  None
OBS:      59110.366  ATLAS-orange/o  857.4326  394.8606  20.167  0.500  None  ATLAS  HKO  None
OBS:      59110.371  ATLAS-orange/o  -433.711  376.461  nan  -0.942  None  ATLAS  HKO  None
OBS:      59110.377  ATLAS-orange/o  3244.8902  9369.3901  18.722  3.135  None  ATLAS  HKO  None
OBS:      59114.385  ATLAS-orange/o  762.0790  226.0110  20.295  0.322  None  ATLAS  HKO  None
OBS:      59114.389  ATLAS-orange/o  -494.766  287.459  nan  -0.631  None  ATLAS  HKO  None
OBS:      59114.395  ATLAS-orange/o  -105.779  250.062  nan  -2.567  None  ATLAS  HKO  None
OBS:      59114.407  ATLAS-orange/o  120.7814  228.6049  22.295  2.055  None  ATLAS  HKO  None
OBS:      59118.384  ATLAS-orange/o  192.1321  259.2456  21.791  1.465  None  ATLAS  HKO  None
OBS:      59118.418  ATLAS-orange/o  -325.087  300.706  nan  -1.004  None  ATLAS  HKO  None
OBS:      59118.421  ATLAS-orange/o  28.7343  293.5246  23.854  11.091  None  ATLAS  HKO  None
OBS:      59118.428  ATLAS-orange/o  96.1170  284.7015  22.543  3.216  None  ATLAS  HKO  None
OBS:      59120.430  ATLAS-orange/o  352.8580  447.5151  21.131  1.377  None  ATLAS  HKO  None
OBS:      59120.434  ATLAS-orange/o  -46.430  434.447  nan  -10.159  None  ATLAS  HKO  None
OBS:      59120.441  ATLAS-orange/o  11.4815  370.1194  24.850  35.000  None  ATLAS  HKO  None
OBS:      59120.451  ATLAS-orange/o  597.5854  382.5239  20.559  0.695  None  ATLAS  HKO  None
OBS:      59121.401  ATLAS-orange/o  760.6765  439.2799  20.297  0.627  None  ATLAS  HKO  None
OBS:      59121.410  ATLAS-orange/o  -611.505  462.909  nan  -0.822  None  ATLAS  HKO  None
OBS:      59121.413  ATLAS-orange/o  75.4397  456.5678  22.806  6.571  None  ATLAS  HKO  None
OBS:      59121.423  ATLAS-orange/o  -13.268  424.571  nan  -34.744  None  ATLAS  HKO  None
OBS:      59122.409  ATLAS-orange/o  -381.593  469.741  nan  -1.337  None  ATLAS  HKO  None
OBS:      59122.414  ATLAS-orange/o  -225.528  478.344  nan  -2.303  None  ATLAS  HKO  None
OBS:      59122.417  ATLAS-orange/o  11.8141  576.6996  24.819  53.000  None  ATLAS  HKO  None
OBS:      59122.429  ATLAS-orange/o  526.2596  500.6960  20.697  1.033  None  ATLAS  HKO  None
OBS:      59123.443  ATLAS-orange/o  618.8708  802.5580  20.521  1.408  None  ATLAS  HKO  None
OBS:      59123.448  ATLAS-orange/o  -118.905  748.150  nan  -6.831  None  ATLAS  HKO  None
OBS:      59123.451  ATLAS-orange/o  517.6068  660.7497  20.715  1.386  None  ATLAS  HKO  None
OBS:      59123.461  ATLAS-orange/o  -342.295  795.493  nan  -2.523  None  ATLAS  HKO  None
OBS:      59125.398  ATLAS-orange/o  1212.2718  446.6155  19.791  0.400  None  ATLAS  HKO  None
OBS:      59125.400  ATLAS-orange/o  -404.762  500.286  nan  -1.342  None  ATLAS  HKO  None
OBS:      59125.410  ATLAS-orange/o  -307.326  478.507  nan  -1.690  None  ATLAS  HKO  None
OBS:      59125.420  ATLAS-orange/o  110.0525  489.4755  22.396  4.829  None  ATLAS  HKO  None
OBS:      59126.370  ATLAS-orange/o  -54.752  531.423  nan  -10.538  None  ATLAS  HKO  None
OBS:      59126.375  ATLAS-orange/o  -293.224  455.084  nan  -1.685  None  ATLAS  HKO  None
OBS:      59126.378  ATLAS-orange/o  -179.639  648.137  nan  -3.917  None  ATLAS  HKO  None
OBS:      59126.413  ATLAS-orange/o  -132.434  490.669  nan  -4.023  None  ATLAS  HKO  None
OBS:      59127.403  ATLAS-orange/o  1599.5580  938.4545  19.490  0.637  None  ATLAS  HKO  None
OBS:      59127.407  ATLAS-orange/o  -1008.324  1082.940  nan  -1.166  None  ATLAS  HKO  None
OBS:      59127.418  ATLAS-orange/o  344.5085  1260.3263  21.157  3.972  None  ATLAS  HKO  None
OBS:      59127.426  ATLAS-orange/o  3345.0299  1300.1283  18.689  0.422  None  ATLAS  HKO  None
OBS:      59129.451  ATLAS-orange/o  -301.439  324.047  nan  -1.167  None  ATLAS  HKO  None
OBS:      59129.455  ATLAS-orange/o  122.2362  311.9682  22.282  2.771  None  ATLAS  HKO  None
OBS:      59129.462  ATLAS-orange/o  150.9385  280.4011  22.053  2.017  None  ATLAS  HKO  None
OBS:      59129.487  ATLAS-orange/o  273.4009  360.3408  21.408  1.431  None  ATLAS  HKO  None
OBS:      59130.389  ATLAS-orange/o  -468.598  289.125  nan  -0.670  None  ATLAS  HKO  None
OBS:      59130.392  ATLAS-orange/o  -218.374  281.920  nan  -1.402  None  ATLAS  HKO  None
OBS:      59130.397  ATLAS-orange/o  178.1558  270.7433  21.873  1.650  None  ATLAS  HKO  None
OBS:      59130.408  ATLAS-orange/o  560.7897  288.7258  20.628  0.559  None  ATLAS  HKO  None
OBS:      59132.342  ATLAS-cyan/c  177.0109  156.5111  21.880  0.960  None  ATLAS  HKO  None
OBS:      59132.349  ATLAS-cyan/c  -63.154  196.472  nan  -3.378  None  ATLAS  HKO  None
OBS:      59132.353  ATLAS-cyan/c  315.3552  219.5814  21.253  0.756  None  ATLAS  HKO  None
OBS:      59132.367  ATLAS-cyan/c  69.1194  204.4156  22.901  3.211  None  ATLAS  HKO  None
OBS:      59134.400  ATLAS-orange/o  -138.420  314.214  nan  -2.465  None  ATLAS  HKO  None
OBS:      59134.403  ATLAS-orange/o  181.3009  422.6354  21.854  2.531  None  ATLAS  HKO  None
OBS:      59134.408  ATLAS-orange/o  -199.894  264.260  nan  -1.435  None  ATLAS  HKO  None
OBS:      59134.421  ATLAS-orange/o  -687.385  354.691  nan  -0.560  None  ATLAS  HKO  None
OBS:      59136.361  ATLAS-cyan/c  741.3102  204.8307  20.325  0.300  None  ATLAS  HKO  None
OBS:      59136.365  ATLAS-cyan/c  169.9809  189.7476  21.924  1.212  None  ATLAS  HKO  None
OBS:      59136.370  ATLAS-cyan/c  36.7790  184.7858  23.586  5.455  None  ATLAS  HKO  None
OBS:      59136.381  ATLAS-cyan/c  -27.593  196.601  nan  -7.736  None  ATLAS  HKO  None
OBS:      59138.376  ATLAS-orange/o  757.8792  691.0492  20.301  0.990  None  ATLAS  HKO  None
OBS:      59138.379  ATLAS-orange/o  426.1868  567.5996  20.926  1.446  None  ATLAS  HKO  None
OBS:      59138.385  ATLAS-orange/o  1240.5092  407.8890  19.766  0.357  None  ATLAS  HKO  None
OBS:      59138.396  ATLAS-orange/o  762.0790  1306.9334  20.295  1.862  None  ATLAS  HKO  None
OBS:      59140.373  ATLAS-cyan/c  337.5981  274.8692  21.179  0.884  None  ATLAS  HKO  None
OBS:      59140.376  ATLAS-cyan/c  162.4800  426.7989  21.973  2.852  None  ATLAS  HKO  None
OBS:      59140.382  ATLAS-cyan/c  -314.196  314.196  nan  -1.086  None  ATLAS  HKO  None
OBS:      59140.393  ATLAS-cyan/c  -224.078  290.854  nan  -1.409  None  ATLAS  HKO  None
OBS:      59142.312  ATLAS-orange/o  328.0953  1031.9639  21.210  3.415  None  ATLAS  HKO  None
OBS:      59142.316  ATLAS-orange/o  674.2175  683.0720  20.428  1.100  None  ATLAS  HKO  None
OBS:      59142.321  ATLAS-orange/o  70.6643  514.7488  22.877  7.909  None  ATLAS  HKO  None
OBS:      59142.356  ATLAS-orange/o  374.2829  233.0346  21.067  0.676  None  ATLAS  HKO  None
OBS:      59144.329  ATLAS-orange/o  168.8885  436.1660  21.931  2.804  None  ATLAS  HKO  None
OBS:      59144.333  ATLAS-orange/o  -293.765  339.886  nan  -1.256  None  ATLAS  HKO  None
OBS:      59144.343  ATLAS-orange/o  -263.512  303.566  nan  -1.251  None  ATLAS  HKO  None
OBS:      59144.352  ATLAS-orange/o  211.0571  267.2862  21.689  1.375  None  ATLAS  HKO  None
OBS:      59146.372  ATLAS-orange/o  580.7644  363.1981  20.590  0.679  None  ATLAS  HKO  None
OBS:      59146.375  ATLAS-orange/o  -155.310  369.483  nan  -2.583  None  ATLAS  HKO  None
OBS:      59146.382  ATLAS-orange/o  209.5077  309.1265  21.697  1.602  None  ATLAS  HKO  None
OBS:      59146.397  ATLAS-orange/o  31.5355  199.6855  23.753  6.875  None  ATLAS  HKO  None
OBS:      59148.341  ATLAS-orange/o  -127.997  386.807  nan  -3.281  None  ATLAS  HKO  None
OBS:      59148.344  ATLAS-orange/o  347.0564  335.6318  21.149  1.050  None  ATLAS  HKO  None
OBS:      59148.350  ATLAS-orange/o  27.4663  413.1804  23.903  16.333  None  ATLAS  HKO  None
OBS:      59148.361  ATLAS-orange/o  -414.954  347.731  nan  -0.910  None  ATLAS  HKO  None
OBS:      59153.370  ATLAS-orange/o  587.2189  474.3221  20.578  0.877  None  ATLAS  HKO  None
OBS:      59153.373  ATLAS-orange/o  617.7319  642.9130  20.523  1.130  None  ATLAS  HKO  None
OBS:      59153.390  ATLAS-orange/o  346.0987  492.4955  21.152  1.545  None  ATLAS  HKO  None
OBS:      59153.407  ATLAS-orange/o  6.1320  536.5342  25.531  95.000  None  ATLAS  HKO  None
OBS:      59154.357  ATLAS-orange/o  -599.239  464.410  nan  -0.841  None  ATLAS  HKO  None
OBS:      59154.361  ATLAS-orange/o  110.3570  432.9955  22.393  4.260  None  ATLAS  HKO  None
OBS:      59154.368  ATLAS-orange/o  95.4113  366.4459  22.551  4.170  None  ATLAS  HKO  None
OBS:      59154.383  ATLAS-orange/o  339.1564  511.9797  21.174  1.639  None  ATLAS  HKO  None
OBS:      59155.418  ATLAS-orange/o  -8605.973  5017.282  nan  -0.633  None  ATLAS  HKO  None
OBS:      59155.428  ATLAS-orange/o  853.4931  2206.5623  20.172  2.807  None  ATLAS  HKO  None
OBS:      59155.448  ATLAS-orange/o  -17947.336  24372.483  nan  -1.474  None  ATLAS  HKO  None
OBS:      59155.453  ATLAS-orange/o  3451.4374  45785.3709  18.655  14.403  None  ATLAS  HKO  None
OBS:      59156.357  ATLAS-orange/o  1492.7944  372.6002  19.565  0.271  None  ATLAS  HKO  None
OBS:      59156.363  ATLAS-orange/o  2228.4351  396.1239  19.130  0.193  None  ATLAS  HKO  None
OBS:      59156.367  ATLAS-orange/o  1653.4840  363.9751  19.454  0.239  None  ATLAS  HKO  None
OBS:      59156.378  ATLAS-orange/o  1225.7446  433.5159  19.779  0.384  None  ATLAS  HKO  None
OBS:      59157.365  ATLAS-orange/o  1736.2010  348.6023  19.401  0.218  None  ATLAS  HKO  None
OBS:      59157.368  ATLAS-orange/o  2201.9122  326.5124  19.143  0.161  None  ATLAS  HKO  None
OBS:      59157.384  ATLAS-orange/o  2591.7911  327.0351  18.966  0.137  None  ATLAS  HKO  None
OBS:      59157.399  ATLAS-orange/o  2495.7438  310.3184  19.007  0.135  None  ATLAS  HKO  None
OBS:      59159.311  ATLAS-cyan/c  6131.9697  1908.9321  18.031  0.338  None  ATLAS  HKO  None
OBS:      59159.317  ATLAS-cyan/c  2335.6082  2275.9328  19.079  1.058  None  ATLAS  HKO  None
OBS:      59159.321  ATLAS-cyan/c  7406.2778  1882.7075  17.826  0.276  None  ATLAS  HKO  None
OBS:      59159.325  ATLAS-cyan/c  10480.9343  2471.2333  17.449  0.256  None  ATLAS  HKO  None
OBS:      59160.323  ATLAS-cyan/c  15093.8490  20268.9523  17.053  1.458  None  ATLAS  HKO  None
OBS:      59162.336  ATLAS-orange/o  22615.1775  333.2681  16.614  0.016  None  ATLAS  HKO  None
OBS:      59162.339  ATLAS-orange/o  21577.4441  317.9756  16.665  0.016  None  ATLAS  HKO  None
OBS:      59162.346  ATLAS-orange/o  21419.0399  355.0964  16.673  0.018  None  ATLAS  HKO  None
OBS:      59162.360  ATLAS-orange/o  22039.4118  365.3813  16.642  0.018  None  ATLAS  HKO  None
OBS:      59170.302  ATLAS-orange/o  54250.0322  399.7273  15.664  0.008  None  ATLAS  HKO  None
OBS:      59170.305  ATLAS-orange/o  50535.8995  744.7213  15.741  0.016  None  ATLAS  HKO  None
OBS:      59170.312  ATLAS-orange/o  53259.8575  441.4853  15.684  0.009  None  ATLAS  HKO  None
OBS:      59170.326  ATLAS-orange/o  52722.9861  437.0351  15.695  0.009  None  ATLAS  HKO  None
OBS:      59172.358  ATLAS-cyan/c  70016.4359  515.8979  15.387  0.008  None  ATLAS  HKO  None
OBS:      59172.368  ATLAS-cyan/c  69951.9781  515.4230  15.388  0.008  None  ATLAS  HKO  None
OBS:      59172.374  ATLAS-cyan/c  70469.3069  454.3304  15.380  0.007  None  ATLAS  HKO  None
OBS:      59172.377  ATLAS-cyan/c  70925.1071  457.2691  15.373  0.007  None  ATLAS  HKO  None
OBS:      59178.292  ATLAS-orange/o  54100.3407  548.1084  15.667  0.011  None  ATLAS  HKO  None
OBS:      59178.296  ATLAS-orange/o  53802.1957  644.1947  15.673  0.013  None  ATLAS  HKO  None
OBS:      59178.302  ATLAS-orange/o  51003.5024  1550.1999  15.731  0.033  None  ATLAS  HKO  None
OBS:      59178.316  ATLAS-orange/o  53112.8982  2397.0101  15.687  0.049  None  ATLAS  HKO  None
OBS:      59180.303  ATLAS-orange/o  50956.5481  563.1901  15.732  0.012  None  ATLAS  HKO  None
OBS:      59180.306  ATLAS-orange/o  50815.9443  655.2421  15.735  0.014  None  ATLAS  HKO  None
OBS:      59180.312  ATLAS-orange/o  50072.5836  553.4202  15.751  0.012  None  ATLAS  HKO  None
OBS:      59180.326  ATLAS-orange/o  49023.0130  586.9717  15.774  0.013  None  ATLAS  HKO  None
OBS:      59182.255  ATLAS-orange/o  43893.4786  565.9809  15.894  0.014  None  ATLAS  HKO  None
OBS:      59182.258  ATLAS-orange/o  44915.8890  537.7955  15.869  0.013  None  ATLAS  HKO  None
OBS:      59182.265  ATLAS-orange/o  44750.7172  618.2513  15.873  0.015  None  ATLAS  HKO  None
OBS:      59182.275  ATLAS-orange/o  44915.8890  537.7955  15.869  0.013  None  ATLAS  HKO  None
OBS:      59184.260  ATLAS-orange/o  41077.1213  605.3322  15.966  0.016  None  ATLAS  HKO  None
OBS:      59184.263  ATLAS-orange/o  39627.8034  547.4759  16.005  0.015  None  ATLAS  HKO  None
OBS:      59184.269  ATLAS-orange/o  41001.5241  604.2181  15.968  0.016  None  ATLAS  HKO  None
OBS:      59184.281  ATLAS-orange/o  40401.7335  520.9569  15.984  0.014  None  ATLAS  HKO  None
OBS:      59185.313  ATLAS-orange/o  37016.8961  477.3114  16.079  0.014  None  ATLAS  HKO  None
OBS:      59185.316  ATLAS-orange/o  37428.2912  517.0887  16.067  0.015  None  ATLAS  HKO  None
OBS:      59185.327  ATLAS-orange/o  36274.3801  467.7371  16.101  0.014  None  ATLAS  HKO  None
OBS:      59185.334  ATLAS-orange/o  35579.5131  622.6262  16.122  0.019  None  ATLAS  HKO  None
OBS:      59186.306  ATLAS-orange/o  33915.6387  562.2718  16.174  0.018  None  ATLAS  HKO  None
OBS:      59186.310  ATLAS-orange/o  33728.7309  497.0428  16.180  0.016  None  ATLAS  HKO  None
OBS:      59186.319  ATLAS-orange/o  34387.4522  506.7500  16.159  0.016  None  ATLAS  HKO  None
OBS:      59186.330  ATLAS-orange/o  34324.1665  537.4310  16.161  0.017  None  ATLAS  HKO  None
OBS:      59187.378  ATLAS-orange/o  32478.8019  658.1069  16.221  0.022  None  ATLAS  HKO  None
OBS:      59187.381  ATLAS-orange/o  32121.8093  650.8733  16.233  0.022  None  ATLAS  HKO  None
OBS:      59187.388  ATLAS-orange/o  32033.1760  708.0844  16.236  0.024  None  ATLAS  HKO  None
OBS:      59187.401  ATLAS-orange/o  31448.5047  753.0904  16.256  0.026  None  ATLAS  HKO  None
OBS:      59190.239  ATLAS-orange/o  29922.6464  330.7159  16.310  0.012  None  ATLAS  HKO  None
OBS:      59190.243  ATLAS-orange/o  30005.4400  303.9950  16.307  0.011  None  ATLAS  HKO  None
OBS:      59190.248  ATLAS-orange/o  29950.2188  358.6057  16.309  0.013  None  ATLAS  HKO  None
OBS:      59190.264  ATLAS-orange/o  29566.5057  354.0113  16.323  0.013  None  ATLAS  HKO  None
OBS:      59192.233  ATLAS-cyan/c  33052.1717  334.8625  16.202  0.011  None  ATLAS  HKO  None
OBS:      59192.237  ATLAS-cyan/c  32718.9984  361.6221  16.213  0.012  None  ATLAS  HKO  None
OBS:      59192.243  ATLAS-cyan/c  31768.7407  380.3795  16.245  0.013  None  ATLAS  HKO  None
OBS:      59192.253  ATLAS-cyan/c  32508.7297  329.3567  16.220  0.011  None  ATLAS  HKO  None
OBS:      59194.268  ATLAS-cyan/c  31361.7292  317.7360  16.259  0.011  None  ATLAS  HKO  None
OBS:      59194.272  ATLAS-cyan/c  30563.2828  365.9461  16.287  0.013  None  ATLAS  HKO  None
OBS:      59194.279  ATLAS-cyan/c  30535.1459  309.3616  16.288  0.011  None  ATLAS  HKO  None
